id,name,date,star,text,tag,dish
409,打咔生猛活海鮮,2019/08/10,5,"""來吃過這家很多次了，必點：野菇炒水蓮、蒜苗鹹豬肉、滑蛋蝦仁（家常菜都180元而已，份量其實偏小，一道菜最多五六個人分），豆乾肉絲也炒的很香而且只要120！，其他像是鮭魚生魚片、紹興醉雞雖然好吃但份量少價格偏貴，cp值不太高，然後蒜泥白肉肉很肥很厚，炒空心菜很普通，店內位子雖然很多但客人也是超級多的，就算八九點來還是要等一下下才有位子""",a,"野菇炒水蓮,a?蒜苗鹹豬肉,a?滑蛋蝦仁,a?豆干肉絲,a?鮭魚生魚片,a?紹興醉雞,a?蒜泥白肉,b?炒空心菜,b"
410,打咔生猛活海鮮,2019/08/10,4,"""我覺得這家就是要會點，好吃的很好吃，不好吃的很雷。，推薦：蚵仔酥（很大盤很酥）水蓮炒野菇（超好吃），蒜苗鹹豬肉""",a,"蚵仔酥,a?水蓮炒野菇,a?蒜苗鹹豬肉,a"
411,打咔生猛活海鮮,2019/08/10,4,""" 喝酒好地方！，，""",a,
412,打咔生猛活海鮮,2019/08/10,5,"""環境衛生，服務態度超快的，老闆帥氣大方，嗚告👍贊喔！，二師兄給您，五顆星，🌟🌟🌟🌟🌟""",a,
413,打咔生猛活海鮮,2019/08/10,5,"""平價好吃，最喜歡的熱炒店之一！生意很好，建議先訂位""",a,
414,打咔生猛活海鮮,2019/08/10,3,"""人太多，上菜等的有點久。""",c,
415,打咔生猛活海鮮,2019/08/10,4,"""氣氛熱烈。""",a,
416,打咔生猛活海鮮,2019/08/10,2,"""服務態度有點差，有些菜感覺沒有很新鮮，因為人數較多，最後結帳的時候感覺有些菜明明就沒有上！""",c,
417,打咔生猛活海鮮,2019/08/10,4,"""價格合理，白飯也不用錢。，料理還算不錯，算是中上。，但服務態度不是太好，出錯菜叫人有點叫不到（也有可能是太忙？），處理態度也不是太好。，但整體而言算是這一區很優秀的熱炒店了。""",a,
418,打咔生猛活海鮮,2019/08/10,4,"""薑絲大腸沒熟，其他都還不錯""",c,"薑絲大腸,c"
419,打咔生猛活海鮮,2019/08/10,3,"""客人很多，菜色還行""",b,
420,打咔生猛活海鮮,2019/08/10,4,"""聚會好場所""",a,
421,打咔生猛活海鮮,2019/08/10,4,""" 台北一家著名的烤肉店。價格合理，味道是日本口味。，菜單還包含照片以及日語和英語符號。，您可以免費吃白米飯。，您也可以將自己的清酒從冰箱中取出。，，台灣文員都很善良，面帶微笑。一家為顧客服務而又不厭惡面孔的商店。，推薦輕食！，，""",b,
422,打咔生猛活海鮮,2019/08/10,5,"""非常好吃服務用心環境整潔 遇到有人生日的時候店家會幫忙張羅唱生日快樂歌 也可以暫時借冰箱冰蛋糕 餐點便宜適合多人聚餐""",a,
423,打咔生猛活海鮮,2019/08/10,5,"""感謝老闆還沒營業就幫忙我們喬位置""",a,
424,打咔生猛活海鮮,2019/08/10,3,"""偏鹹 很一般""",c,
425,打咔生猛活海鮮,2019/08/10,5,"""生意很好，聚餐的氣氛不錯，菜較小盤且稍貴""",a,
426,打咔生猛活海鮮,2019/08/10,5,"""東西好吃 店內氣氛棒""",a,
427,打咔生猛活海鮮,2019/08/10,3,"""招待大陸來的朋友，在看了一些食記之後，選擇了打咔，吃完了，真是失望也不能形容，掉面子啊！，所有上桌的菜都不是很有鍋氣，快炒就是要吃那股熱鍋氣，但很可惜都沒有。，炒麵沒有香氣，味道很平。三杯雞實在沒幾塊雞肉，還特別的瘦，啃了一嘴骨頭。蚵仔酥超小顆的！超小！炒水蓮調味還是很淡，通常會加點豆豉或是辣椒，然而除了些許蒜末什麼都沒有，還沒有挑掉爛掉的菜梗，入口顯得發苦。 …""",c,"炒麵,c?三杯雞,c?蚵仔酥,c?炒水蓮,c"
428,打咔生猛活海鮮,2019/08/10,4,"""食物水準在水平之上，不過環境跟服務生都蠻不佳的，很吵，然後頭髮很長，在菜上面甩 覺得有點瞎""",a,
429,打咔生猛活海鮮,2019/08/10,1,"""位於羅斯福路上的海產攤，當天坐在靠人行道的位子（感覺得到行人在背後走動），非常非常悶熱...菜普遍在水準之下，上來沒有熱騰騰的感覺，有些菜的溫度讓人感覺只是加熱，下次不會再來。""",c,
430,打咔生猛活海鮮,2019/08/10,4,"""生意好，菜色佳，上班族多，是最熱鬧的快炒。""",a,
431,打咔生猛活海鮮,2019/08/10,1,""" 我們過去經常去這裡，但最近他們改變了他們烹飪食物的方式。當被問到時，服務員的態度真的很粗魯。真的很失望。，，""",c,
432,打咔生猛活海鮮,2019/08/10,3,"""還行""",b,
433,打咔生猛活海鮮,2019/08/10,4,"""喝酒聚會的口袋名單""",a,
434,打咔生猛活海鮮,2019/08/10,3,""" 如果你正在尋找美味的食物，就是這樣。但服務並不好。女服務員對我們要求有更多空間感到如此不耐煩，因為他們安排我們5人到一張適合四人的餐桌。 （提前預約），，另外，真正令人討厭的是，他們把所有的燈關掉，只為一張桌子唱一首生日快樂歌。這發生了兩次，這確實影響了我們的時間質量。，，""",c,
435,打咔生猛活海鮮,2019/08/10,5,"""夏夜三五好友聚會的好地方""",a,
436,打咔生猛活海鮮,2019/08/10,2,""" 太吵，菜色普通，，""",c,
437,打咔生猛活海鮮,2019/08/10,3,""" 不好吃，，""",c,
438,打咔生猛活海鮮,2019/08/10,2,"""-，（今日餐點），❌滑蛋蝦仁：蝦子不新鮮超噁，❌蒜苗鹹豬肉：肉超少超乾硬，❌脆皮肥腸：乾硬難吃份量少，❌麻辣花枝：花枝真的乾硬得要命，❌金莎軟絲：金莎乾絲吧有夠難咬，🐖薑絲大腸：味道中規中矩，份量偏少，🦐鳳梨蝦球：中規中矩，🐂蔥爆牛肉：不錯吃，🐖蒜泥白肉：蠻開胃，不錯吃，🥬野菇炒水蓮還不錯，🥬炒高麗菜：就高麗菜，🐓串烤雞腿肉：中規中矩，-，餐點大部分都很普通，店內位置超級擁擠、用餐很不舒服。""",c,"滑蛋蝦仁,c?蒜苗鹹豬肉,c?脆皮肥腸,c?麻辣花枝,c?金沙軟絲,c?薑絲大腸,b?鳳梨蝦球,b?牛肉,a?蒜泥白肉,a?野菇炒水蓮,a?炒高麗菜,b?串烤雞腿肉,b"
439,打咔生猛活海鮮,2019/08/10,3,"""服務態度不錯.菜色尙可！""",b,
440,打咔生猛活海鮮,2019/08/10,3,"""有些菜蠻騙的，像是推薦菜之一的涼拌荷包蛋，就是把荷包蛋放在一堆生菜上，看起來很豐盛，但實際上⋯😅😅，整體來說每樣菜都份量夠、口味重，適合下酒，能吃得很飽，價格也可，不會太貴，但口味一般般。，交通便利，就在捷運中正紀念堂站出口旁。生意很好，座位很多，所以不需要等很久。可能因為附近有中正紀念堂站這個景點，很多外國客人來訪，蠻特別的場景。，如同一般的熱炒店，很吵，但適合一群人聚聚、喝酒聊天。（但說話音量要很大～）""",b,"涼拌荷包蛋,b"
441,打咔生猛活海鮮,2019/08/10,1,""" 這是一個小而令人印象深刻的台灣員工的概念嗎？，，我有100個twd酒吧。，，我在這裡谷歌有很多值得一看的“台灣酒吧”。，，""",b,
442,打咔生猛活海鮮,2019/08/10,1,""" 這真的很吵，阿爾巴不便宜，但這是這個房子的魅力。他沒有預期的食物1，但它使食物可食用。，，""",b,
443,打咔生猛活海鮮,2019/08/10,4,"""不錯的店""",a,
444,打咔生猛活海鮮,2019/08/10,5,""" 很好的聚會，，""",a,
445,打咔生猛活海鮮,2019/08/10,5,""" 我最喜歡的夜市，因為它接近先生，，""",b,
446,打咔生猛活海鮮,2019/08/10,3,""" 那裡太熱了，，""",c,
447,打咔生猛活海鮮,2019/08/10,4,"""交通方便，下酒菜很多，適合朋友相聚，小酌一番""",a,
448,打咔生猛活海鮮,2019/08/10,4,"""熱鬧的氣氛，酒攤好選擇""",a,
449,打咔生猛活海鮮,2019/08/10,1,"""一進來一隻大蟑螂在哇沙米爬，，送菜很慢，，送上菜也不是熱的，，薑絲大腸不酸，，脆皮大腸不脆，，貴又小盤，，整個不及格，，一間店連十個十塊也沒有 找不開，，真的是有夠爛""",c,"薑絲大腸,c?脆皮大腸,c"
450,打咔生猛活海鮮,2019/09/10,4,"""交通便利，方便趕搭捷運末班車。""",a,
451,打咔生猛活海鮮,2019/09/10,3,"""有點太油 料不多""",c,
452,打咔生猛活海鮮,2019/09/10,1,"""今年最大的雷店之一~，敢叫熱炒店，有好幾道菜端上來竟然都是溫溫涼涼的。唯二比較熱的2道菜都是燒烤類的，點了烤雞腿串跟烤鯛魚下巴，雖然東西是現烤，但是調味跟肉品新鮮度都不行，烤雞腿串肉質怪調味更怪，如果是新鮮腿肉吃起來絕不是這樣，比一些夜市烤肉攤都難吃。烤鯛魚下巴有腥味，但還能勉強吃完，其他的""温炒""就完全不用說什麼了，因為根本沒資格被評論....，而且他的價錢並不便宜，大多要都是150,180甚至200多的，並不是100元熱炒，2人也吃了1000出頭(沒點酒,飲料,湯)，假如大家平常半夜真的肚子餓想跟朋友聊天喝酒沒什麼選擇來這隨便吃吃喝喝就算，但是千萬不要帶你的外國或外地朋友來，保證你大失面子，還讓人別人對台灣食物留下壞印象，真的~""",c,"烤雞腿串,c?烤鯛魚下巴,c"
453,打咔生猛活海鮮,2019/09/10,3,"""有點鹹""",c,
454,打咔生猛活海鮮,2019/09/10,4,"""不錯""",a,
455,打咔生猛活海鮮,2019/09/10,1,""" 昂貴但質量差。不建議。，，""",c,
456,打咔生猛活海鮮,2019/09/10,5,""" 在居酒屋，您可以以實惠的價格享用台灣美食。非常適合飲用含有辛辣食物的啤酒。，，""",a,
457,打咔生猛活海鮮,2019/09/10,3,"""好幾道經典的菜都退步了，例如鹹蛋苦瓜，放超少鹹蛋、幾乎沒有鹹蛋味，整道菜還水水的。炒三杯也是份量超少、味道又不如從前。，，麻油川七、蛤蜊絲瓜、脆皮肥腸依舊好吃。，，優點就是價格實惠，希望不要再繼續退步了，即使生意越來越好，廚房的傳承依然要紮實啊。""",c,"鹹蛋苦瓜,c?炒三杯,c?麻油川七,a?蛤蜊絲瓜,a?脆皮肥腸,a"
458,打咔生猛活海鮮,2019/09/10,4,"""道地熱炒，生意很好，座位很多，推老皮嫩肉""",a,"老皮嫩肉,a"
459,打咔生猛活海鮮,2019/09/10,1,"""份量超少，環境超吵雜，價格又不低，非常差的用餐體驗。""",c,
460,打咔生猛活海鮮,2019/09/10,3,"""變難吃了，跟以前比差很多""",c,
461,打咔生猛活海鮮,2019/09/10,5,"""菜色多元化 老闆 吃服務人員態度親切 蔬菜快速 雖然 生意很好人多吵雜 但是氣氛都非常融洽適合家庭聚餐小酌""",a,
462,打咔生猛活海鮮,2019/09/10,5,"""公司聚餐好選擇，捷運站10公尺""",,
463,打咔生猛活海鮮,2019/09/10,4,"""價格平實，位置方便 ，適合多人聚餐小酌""",a,
464,打咔生猛活海鮮,2019/09/10,5,"""食物很有臺灣味道""",a,
465,打咔生猛活海鮮,2019/09/10,3,"""食材本身感覺都不夠新鮮，調味部份還好，餐廳氣氛很熱烈。""",c,
466,打咔生猛活海鮮,2019/09/10,3,""" 食物還可以，有一些女孩總是在那裡提示酒，有點煩人但是沒關係，如果你是那種東西。，，""",b,
467,打咔生猛活海鮮,2019/09/10,2,"""雖然很有名，常常人都很多，但是吃了兩三次依然不知道為何如此有名，，以熱炒店來講，菜色中規中矩 並無太大驚豔之處，此外單份份量小，，此外環境太壅擠吵雜，似乎為了容納更多的客人而把桌子塞得很緊密，每個人能坐到的位置十分壅擠，，最後，店員的態度有些很傲慢，吃完要結帳的時候 因沒有記住桌號，而在櫃檯用手指比，店員連看都不看大聲說 你這樣指我哪知道你幾桌，只好摸摸鼻子繞回位置，態度實在不是很好""",c,
468,打咔生猛活海鮮,2019/09/10,2,"""曾經是台北市用料最實在的熱炒，如今實在每況愈下""",c,
469,打咔生猛活海鮮,2019/09/10,1,"""生意很好 位子間隔很擠 份量少以一盤平均180來說滿貴的 有些菜上來馬上吃就已經冷掉 會以為是在吃自助菜""",c,
470,打咔生猛活海鮮,2019/09/10,4,"""人很多氣氛熱鬧""",a,
471,打咔生猛活海鮮,2019/09/10,4,"""有水準的熱炒店""",a,
472,打咔生猛活海鮮,2019/09/10,1,"""聽說換人做了 總之很難吃""",c,
473,打咔生猛活海鮮,2019/09/10,1,"""出菜有點慢，超過半小時⋯，可能是出菜慢造成排隊吧😅，如果不吃辣，點菜記得註明，不然都會是辣的，，孩子只能吃豬油拌飯加醬油，這個好吃😋孩子吃了三碗～，我第一次給一顆星有點不好意思😂""",c,
474,打咔生猛活海鮮,2019/09/10,1,""" （看到很多人）但⋯上菜很慢又油不好吃😾😡😡😡，，""",c,
475,打咔生猛活海鮮,2019/09/10,4,"""2019-08-上菜迅速，2017-04 平價、氣氛不錯，人很多要先訂位""",a,
476,打咔生猛活海鮮,2019/09/10,2,"""服務態度要看人，有的服務不是很好。，菜的話，是我吃過熱炒份量最少的店家，蔥,蒜,洋蔥滿滿的充場面，根本沒多少料。，環境還可以，最大優點是在捷運旁邊，交通方便，而且禁菸。，如果是吃料理的話...量真的少到不行...，結論是環境可，菜量稀薄，味道ok。""",c,
477,打咔生猛活海鮮,2019/09/10,1,"""除了便宜沒有了""",c,
478,打咔生猛活海鮮,2019/09/10,5,"""吃好幾次了，平價美味，每道菜都有一定水準，上菜也不慢""",a,
479,打咔生猛活海鮮,2019/09/10,4,""" 其中一個比較好的熱炒。喜歡食物，而不是大多數服務員的氣質。，，""",a,
480,打咔生猛活海鮮,2019/09/10,4,"""生意很好，口味偏重，員工很忙，平價熱炒""",a,
481,打咔生猛活海鮮,2019/09/10,5,""" 價格實惠，食物美味。，，""",a,
482,打咔生猛活海鮮,2019/09/10,3,"""單價不算貴但份量較少且味道偏鹹，沒有冷氣夏天會比較熱，適合聚餐喝酒""",a,
483,打咔生猛活海鮮,2019/09/10,4,""" 小菜很好吃，就是辣小菜偏多。，，""",a,
484,打咔生猛活海鮮,2019/09/10,5,"""適合聚會""",a,
485,打咔生猛活海鮮,2019/09/10,2,"""不喜歡，不好吃，失望，只有地點方便""",c,
486,打咔生猛活海鮮,2019/09/10,3,"""離教室比較近的吃夜宵熱炒店，平日生意就很好人很多，魚卵沙拉/宮保雞丁/芹菜魷魚，蔥爆牛肉/烤秋刀魚/炒麵，吃完覺得不想再來，108/9/4三2230""",c,"魚卵沙拉,c?宮保雞丁,c?芹菜魷魚,c?蔥爆牛肉,c?烤秋刀魚,c?炒麵,c"
487,打咔生猛活海鮮,2019/09/10,5,"""好吃的熱炒""",a,
488,打咔生猛活海鮮,2019/09/10,4,"""捷運出來就到了，熱炒店嘛，人多也熱鬧，出菜也滿快的，菜好不好吃還是要看個人口味，要求完美的人客不要下單啊。""",a,
489,打咔生猛活海鮮,2019/09/10,4,"""氣氛""",a,
490,打咔生猛活海鮮,2019/09/10,5,""" 舒服，，""",a,
491,打咔生猛活海鮮,2019/09/10,3,"""適合聚會喝2杯的地方""",a,
492,打咔生猛活海鮮,2019/09/10,2,""" 又不好吃，，""",c,
493,打咔生猛活海鮮,2019/10/10,4,"""口味不錯適合下酒""",a,
494,打咔生猛活海鮮,2019/10/10,5,"""新鮮又好吃~""",a,
495,打咔生猛活海鮮,2019/10/10,4,"""在台北市想吃熱炒必去！超適合多人聚餐，環境也還算乾淨，食物好吃多樣、上菜快速。如果在此慶生，店家還會幫忙關燈放生日快樂歌，氣氛熱鬧有趣。，，生意很好所以非常非常吵（但熱炒店本來就這樣），扣一顆星是因為有一位站櫃檯、非本國的服務人員態度差勁，每次去都快被氣死ಠ_ಠ""",a,
496,打咔生猛活海鮮,2019/10/10,1,"""態度不佳 上菜上錯兩次 蛤蜊上來三分之二是空殼 煎豬肝豬肝好硬 冷氣明明有人在隔壁桌一走馬上關冷氣 吃的流汗""",c,"蛤蜊,c?煎豬肝,c"
497,打咔生猛活海鮮,2019/10/10,5,""" 交通方便，，""",a,
498,打咔生猛活海鮮,2019/10/10,1,"""沒吃過這個雷的熱炒，上菜不僅很慢，菜上來還都溫溫的不夠熱，吃了整晚，最好吃的可能是鳳梨蝦球的鳳梨跟水蓮，完全不知道為什麼會有這麼多人吃""",c,"鳳梨蝦球,a?水蓮,a"
499,打咔生猛活海鮮,2019/10/10,5,"""東西好吃!!""",a,
500,打咔生猛活海鮮,2019/10/10,5,""" 它總是擁擠和嘈雜，但它有很多啤酒和小吃，，""",b,
501,打咔生猛活海鮮,2019/10/10,4,"""一般熱炒""",b,
502,打咔生猛活海鮮,2019/10/10,5,"""地點方便，價格實惠""",a,
503,打咔生猛活海鮮,2019/10/10,5,"""價格普通，但是由於熱炒品質穩定每次來點的狀況都滿好吃的，不會像某些熱炒店時好時壞""",a,
504,打咔生猛活海鮮,2019/10/10,5,"""交通方便的熱炒""",a,
505,打咔生猛活海鮮,2019/10/10,4,"""生意好到得大聲說話，上菜很快，口味和名氣相襯""",a,
506,打咔生猛活海鮮,2019/10/10,5,"""味美價廉。""",a,
507,打咔生猛活海鮮,2019/10/10,3,""" 這是一種當地的酒..這是一個嘈雜的餐廳。，，""",b,
508,打咔生猛活海鮮,2019/10/10,5,""" 好吃！有很多當地人！，，""",a,
509,打咔生猛活海鮮,2019/10/10,4,"""東西好吃，旁邊就捷觸，相當方便！""",a,
510,打咔生猛活海鮮,2019/10/10,3,""" 各種價格實惠的菜餚，Gongsimchae豬肉炒菜有很多氣味，我點了炒豆腐炒豆腐炒ㅡㅡ，哪裡被迫展示第一個豆腐的味道，18種生啤酒和經典的台灣啤酒，，""",b,
511,打咔生猛活海鮮,2019/10/10,1,"""有一道菜從頭到尾都沒來，結帳時跟老闆娘說，結果他們一直在鬼打牆不知道在說什麼，態度非常差還惱羞，最後才很無奈的妥協，不知道態度在不好什麼？""",c,
512,打咔生猛活海鮮,2019/10/10,4,""" 便宜好吃，，""",a,
513,打咔生猛活海鮮,2019/10/10,1,"""點了五道菜：魚卵沙拉（魚卵乾硬料又少）、金沙中卷（炸皮硬難咬、根本沒多鹹蛋黃味、最後吃不完）、麻油川七普普通通、麻辣雞胗（太辣沒麻、雞胗乾硬），最後只有酸菜蚵仔湯免免強可以，＂價超所值＂，短時間不會再訪了！""",c,"魚卵沙拉,c?金沙中卷,c?麻油川七,b?麻辣雞胗,c?酸菜蚵仔湯,b"
514,打咔生猛活海鮮,2019/10/10,4,"""怎麼感覺沒以前好吃了…""",c,
515,打咔生猛活海鮮,2019/10/10,4,""" 這很好吃，但有多個朋友真好，有太多人，而其他客戶聲音太大，無法聽到故事。因此，不建議在周五和周六，我認為這對那些想要輕鬆吃美味米飯的人來說是好事，，如果這裡沒有預訂，我會一直等，你應該在工作日預約，，基本上一切都很美味，湯非常不受歡迎（不知何故，甜蜜......），當然有人喜歡它，所以它僅供參考。，，""",b,
516,打咔生猛活海鮮,2019/10/10,4,"""平價熱炒店，聚餐小酌的好選擇~""",a,
517,打咔生猛活海鮮,2019/10/10,4,"""三五好友聚會的好地方。""",a,
518,打咔生猛活海鮮,2019/10/10,5,""" 台灣的傳統參觀地點!!值得等待。，，""",a,
519,打咔生猛活海鮮,2019/10/10,4,"""菜小份，手藝不錯，人滿滿，cp值還好""",a,
520,打咔生猛活海鮮,2019/10/10,1,"""一間不是熱炒的熱炒店，東西都沒有鍋氣，點了十道菜，一半以上都是溫的，蚵仔酥超油還黏一坨一坨的，看到前面那桌剩一堆東西，我就知道不是我的問題了""",c,"蚵仔酥,c"
521,打咔生猛活海鮮,2019/10/10,5,"""喜歡喝酒的可以去，快炒很好吃，服務小姐很漂亮，臨近中正紀念堂。推薦外國觀光客來，不喝酒也沒關係開心吃飯也不錯。""",a,
522,打咔生猛活海鮮,2019/10/10,4,"""晚上聚會好場所 交通方便""",a,
523,打咔生猛活海鮮,2019/10/10,5,"""來台北10次吃過三次，每次吃都好好味""",a,
524,打咔生猛活海鮮,2019/10/10,4,"""黃金地段，喝完酒若還早可以搭捷運回家。18生一瓶100。料理雖然看似便宜但是是小盤。，以豆腐為例，一份大概是九塊。火鍋類滿好吃的，可以一直加湯。，白飯吃到飽。""",a,
525,打咔生猛活海鮮,2019/10/10,3,"""台北市能選的熱炒店就這一家，但論好吃程度則是普普，若想吃真熱炒，還是要到新店三民路""",b,
526,打咔生猛活海鮮,2019/10/10,4,""" 典型的台灣菜“rechao”風格，容易擁擠，所以如果決定去推薦耐心。服務應該改善，但食物是值得的:)，，""",b,
527,打咔生猛活海鮮,2019/10/10,3,"""適合有小朋友的家庭前往""",a,
528,打咔生猛活海鮮,2019/11/10,4,"""位於中正紀念堂捷運站3號出口旁，交通便利。熱炒口味普通，每道菜份量少，出菜速度快，環境吵雜，說話都要大聲嘶吼。，有趣的是慶生日，店家會熄燈，播放生日快樂歌～讓全店的賓客一起大唱生日快樂歌助興，氣氛歡樂！""",a,
529,打咔生猛活海鮮,2019/11/10,4,""" 作為mapo豆腐的三杯雞肉和wawa蔬菜真的很好吃，，""",a,"麻婆豆腐,a?三杯雞,a"
530,打咔生猛活海鮮,2019/11/10,4,""" 交通方便，上菜速度快，，""",a,
531,打咔生猛活海鮮,2019/11/10,4,"""上菜速度中等，不錯吃，但人多吵雜講話要用吼的😂""",a,
532,打咔生猛活海鮮,2019/11/10,4,"""東西好吃，價錢沒很便宜，店內稍微擁擠""",a,
533,打咔生猛活海鮮,2019/11/10,5,"""酒喝好喝滿""",a,
534,打咔生猛活海鮮,2019/11/10,3,"""食物還算好吃，比剛開張時漲價了一些，還能接受""",a,
535,打咔生猛活海鮮,2019/11/10,5,"""與朋友相聚，吃東西聊天的好地方。""",a,
536,打咔生猛活海鮮,2019/11/10,4,""" 聚餐的好地方。，，""",a,
537,打咔生猛活海鮮,2019/11/10,5,"""👍""",a,
538,打咔生猛活海鮮,2019/11/10,1,"""請一堆越南人，態度差到爆""",c,
539,打咔生猛活海鮮,2019/11/10,2,"""除了招牌豬腳外，其他無法接受""",c,"招牌豬腳,a"
540,打咔生猛活海鮮,2019/11/10,4,"""熱炒大部分的菜都很好吃，推炸蚵仔，松阪豬肉，蠻適合朋友聚餐但是有點吵，講話要很大聲....""",,"炸蚵仔,a?松阪豬肉,a"
541,打咔生猛活海鮮,2019/11/10,4,"""品項選擇多，交通方便，適合多人聚餐👍""",a,
542,打咔生猛活海鮮,2019/11/10,5,"""東西便宜而且很好吃，份量也很夠""",a,
543,打咔生猛活海鮮,2019/11/10,5,"""美味、上菜速度快，就算大爆滿也值得等待。""",a,
544,打咔生猛活海鮮,2019/11/10,1,"""很糟糕的店，問店員位子，，大概什麼時候會有，，店員回：我怎麼會知道，，正常應該回不清楚，，還是要以現場用餐狀況為準，，服務業我也做過，重來不會這樣說。""",c,
545,打咔生猛活海鮮,2019/11/10,5,""" 它靠近蔣介石紀念地鐵站。好食物！我喜歡他們的臭豆腐，，""",a,"臭豆腐,a"
546,打咔生猛活海鮮,2019/11/10,5,""" 很多韓國人，很多外國人，很多當地人，很棒的酒吧！，，""",a,
547,打咔生猛活海鮮,2019/11/10,1,"""極少給與評論，但這不得不評。，雖說餐點價格不是買店員的服務，但態度也太差了吧。，因我們人比較多，多round點餐，不確定是否都上齊菜。，1、詢問送菜店員：我怎麼知道，2、結帳時，結帳的店員說：我又不是上菜的，我怎麼知道有哪些沒上(白眼)，3、吃了五千多元，整體堪吃，但稱不上好吃，口味偏鹹。""",c,
548,打咔生猛活海鮮,2019/11/10,3,"""熱鬧的飲食地點。換個角度來看，也是很吵的地方""",a,
549,打咔生猛活海鮮,2019/11/10,4,"""小漲價""",c,
550,打咔生猛活海鮮,2019/11/10,4,"""口味不錯 價格合理""",a,
551,打咔生猛活海鮮,2019/11/10,4,"""離捷運站很近，生意非常好，假日現場大排長龍，餐點大多在水準之上，但現場環境擁擠，常常會被碰撞到，不適合酒品不好的，可能會生氣""",a,
552,打咔生猛活海鮮,2019/11/10,5,""" 好！，，""",a,
553,打咔生猛活海鮮,2019/11/10,1,"""店員服務態度不好，食物上來時也已經偏冷，點菜時我問會不會點太多時，服務員也不建議，只會說這是你們自己點的，我怎麼會不會知道太多？非常不推薦來這裡吃熱炒，心情都被搞差了""",c,
554,打咔生猛活海鮮,2019/11/10,4,"""離捷運站超近，下班聚餐的好選擇""",a,
555,打咔生猛活海鮮,2019/11/10,3,"""中規中矩，沒什麼特別，優點是地點交通方便""",b,
556,打咔生猛活海鮮,2019/11/10,2,"""變貴了，品質變差了。不會再來了……""",c,
557,打咔生猛活海鮮,2019/11/10,5,""" 這是我的第三次訪問，但它不是特別好吃，但享受繁華的酒吧氛圍是很好的。，，""",a,
558,打咔生猛活海鮮,2019/11/10,1,""" 不好，，""",c,
559,打咔生猛活海鮮,2019/11/10,5,""" 台灣的經典美食在100％的中國氛圍中。非常適合沉浸在心情中。，，""",b,
560,打咔生猛活海鮮,2019/11/10,5,"""海鮮生猛""",a,
561,打咔生猛活海鮮,2019/11/10,2,"""餐點普通，但是人非常多，點完菜之後40分鐘才上來""",c,
562,打咔生猛活海鮮,2019/11/10,4,"""食物好吃，環境偏吵雜，適合大聲聊天""",a,
563,打咔生猛活海鮮,2019/12/10,5,"""不會很貴 東西好吃但不是說很大盤""",a,
564,打咔生猛活海鮮,2019/12/10,3,""" 服務很好，價格有點太高了，，""",a,
565,打咔生猛活海鮮,2019/12/10,3,""" 便宜，但口味普通，，""",a,
566,打咔生猛活海鮮,2019/12/10,3,"""上來的菜都乾乾冷冷之外……，酒促強迫推銷 明明都說了不要，卻還是開了酒瓶後 直接放你桌上逼你買單，，希望店家可以反應酒促的態度素質""",c,
567,打咔生猛活海鮮,2019/12/10,4,"""－john Pathfinder．約翰探路－，，評等：4星－值得一試，會再造訪。，，餐點口味很棒，店家上菜服務也快，價格也合理。，，2019/10/22 再次造訪後補充，很適合朋友聚餐，大聲講話聊天的地方，用餐時段人都很多，建議要先打電話訂位，餐點的種類多元，價格合理，店面也還算乾淨，是可以推薦給國外朋友的道地台灣美食。，，1.推薦老皮嫩肉、椒麻雞，價格合理，而且味道很棒。，2.交通很方便，就算喝了點小酒，旁邊就是捷運，可以順利回家。，3.免費的白飯還可以淋上滷肉汁是很開胃的好選擇喔！""",a,"老皮嫩肉,a?椒麻雞,a"
568,打咔生猛活海鮮,2019/12/10,5,""" 良好的氛圍，友好的環境，美味的當地台灣風味美食！你可以在酒吧用巨大的電飯煲自己做飯。這裡也供應酒精，適合團體。肯定會再去！推薦給年輕人，朋友聚會的好地方。 👍🏻👍🏻，，""",a,
569,打咔生猛活海鮮,2019/12/10,5,"""東西不錯，菜色很多，氣氛也很好，但是不太好停車。""",a,
570,打咔生猛活海鮮,2019/12/10,5,"""位置好 菜式選項多 好吃又不貴""",a,
571,打咔生猛活海鮮,2019/12/10,4,"""太貴了,而且分量太少了""",c,
572,打咔生猛活海鮮,2019/12/10,4,"""離捷運站出口真的有夠近，菜色普通、沒有冷氣、通風不佳""",c,
573,打咔生猛活海鮮,2019/12/10,5,"""好吃又便宜的熱炒店，個人的熱炒店第一名🥇""",a,
574,打咔生猛活海鮮,2019/12/10,4,"""地點方便菜色不錯人也是有點多 記得訂位啊""",a,
575,打咔生猛活海鮮,2019/12/10,5,"""吃最多次的熱炒店！""",a,
576,打咔生猛活海鮮,2019/12/10,1,"""櫃檯態度真的很差，問一下不好意思請問餐點大概還要多久，結果櫃檯沒回答問題就算了，還劈裡啪啦飆罵一大堆，東西還可以，但是這態度讓人不想再訪""",c,
577,打咔生猛活海鮮,2019/12/10,3,"""快炒小吃、菜色多樣、手藝普通、服務欠佳、交通便利、中等評價。""",c,
578,打咔生猛活海鮮,2019/12/10,5,"""餐點精緻美味，服務熱忱，出菜快""",a,
579,打咔生猛活海鮮,2019/12/10,4,"""好吃，但是量有點少，很多人一起去才划算，飯無限量供應。""",a,
