id,name,date,star,text,tag,dish
237,和園川味小吃,2020/01/09,4,"""多人前往可以點很多道菜的台菜料理小館。出菜速度超快，很少有需要排隊的機會，（因為大家都可以接受併桌用餐），菜色口味水準中等， 以這價位與份量來說，不太會有踩雷料理。，唯一有趣的，是本次用餐點了蟹黃豆腐，但裡頭也出現了蛤蜊與花枝，還有蝦子。""",a,"蟹黃豆腐,a"
238,和園川味小吃,2020/01/09,5,"""賣合菜的店但我都去買炒飯，炒飯份量大碗，不能算極品，但算也不錯吃""",a,"炒飯,a"
239,和園川味小吃,2020/01/09,4,"""態度良好，環境不髒不油。中餐便當80元有雙主菜兩配菜而且份量佛心。""",a,"便當,a"
240,和園川味小吃,2020/01/09,5,"""點了便當、鹹魚雞粒炒飯（加小辣）、青菜豆腐湯，好吃又不貴，炒飯份量很夠！雖然店家舊舊的，但仍保持乾淨整潔。有機會再來試試別的菜！""",a,"便當,a?鹹魚雞粒炒飯,a?青菜豆腐湯,a?炒飯,a"
241,和園川味小吃,2020/01/09,5,"""炒飯好吃""",a,"炒飯,a"
242,和園川味小吃,2020/02/09,4,"""生意很好，平價，上菜快速""",a,
243,和園川味小吃,2020/02/09,5,""" 好吃，，""",a,
244,和園川味小吃,2020/02/09,5,"""川式美味的傳承者，值得推薦""",a,
245,和園川味小吃,2020/02/09,4,"""價格便宜，調味不過重，服務親切。""",a,
246,和園川味小吃,2020/02/09,3,""" 口味普通，，""",b,
247,和園川味小吃,2020/02/09,4,"""不錯的熱炒店。""",a,
248,和園川味小吃,2020/03/09,5,"""家常菜，價格便宜，味道也不錯，她們的便當很受歡迎喔!""",a,"便當,a"
249,和園川味小吃,2020/03/09,4,""" 便宜 物超所值，，""",a,
250,和園川味小吃,2020/03/09,4,""" 好吃，，""",a,
251,和園川味小吃,2020/03/09,5,"""從唸書吃到出社會，好吃，價格公道。每天都有出特餐便當。85~100,5人吃一桌五菜一湯，有肉有菜，每一位平均150上下。很划算。""",a,
252,和園川味小吃,2020/03/09,4,""" 老店，，""",a,
253,和園川味小吃,2020/03/09,5,""" 好吃又便宜。，，""",a,
254,和園川味小吃,2020/03/09,3,"""中規中矩的熱炒，有些餐點偏鹹...""",a,
255,和園川味小吃,2020/03/09,4,""" 上菜速度快，，""",a,
256,和園川味小吃,2020/03/09,5,"""價錢親民""",a,
257,和園川味小吃,2020/03/09,2,"""點餐的時候特別拜託，希望份量減少，油鹽也盡量減少，但還是來了一盤超重口味的餐點。觀察服務員上餐的舉動，廚房是無差別按習慣處理每一張訂單了。經濟實惠的小吃店，可能消費者做客製化的要求是過份了。然而，若對健康有介意，附近有許多其他好的選擇。""",b,
258,和園川味小吃,2020/04/09,4,"""菜色很多人。口味我也喜歡。想要多了解的就親自來一趟。最真實。""",a,
259,和園川味小吃,2020/04/09,5,"""東西好吃，價格不貴，且上菜快速。""",a,
260,和園川味小吃,2020/04/09,5,"""真滴好吃！ 人很多，為了美食我可以等！""",a,
261,和園川味小吃,2020/04/09,3,"""菜色不錯。""",a,
262,和園川味小吃,2020/04/09,4,""" 便宜好吃，，""",a,
263,和園川味小吃,2020/04/09,5,"""口味不錯，價格CP值高，菜色豐富""",a,
264,和園川味小吃,2020/04/09,4,"""便當划算""",a,
265,和園川味小吃,2020/05/09,5,"""🧒：媽媽～不要再點了！，👩：很好吃欸。，，家常好料理，藏在巷子裡！ 還能客製少油少鹽，符合現代家庭健康需要（又能維持體重）一舉數得！，，👦：好吧！ oki-do-ki""",a,
266,和園川味小吃,2020/05/09,4,"""小時候父母常帶來吃飯的點。，，雖然有略微漲價，但份量維持，還是cp值高的好店！，雖然今天採用辣豆瓣醬炒的菜都稍微不咸⋯，還是推薦！""",a,
